base_year_month,sex,age_range,time_range,visit_population_count
201903,여성,59세 이하,21-22시,1783337.18
201903,여성,59세 이하,23-24시,1281392.69
201903,여성,59세 이하,3-4시,925320.08
201903,여성,59세 이하,5-6시,972650.73
201903,여성,59세 이하,7-8시,1249356.93
201903,여성,69세 이하,19-20시,1194677.64
201903,여성,69세 이하,9-10시,1092881.91
201903,여성,79세 이하,1-2시,287979.33
201903,여성,79세 이하,11-12시,615487.39
201903,여성,79세 이하,13-14시,660965.34
201903,여성,79세 이하,15-16시,668983.54
201903,여성,79세 이하,17-18시,626518.92
201903,여성,79세 이하,21-22시,559981.81
201903,여성,79세 이하,23-24시,416336.07
201903,여성,79세 이하,3-4시,291691.98
201903,여성,79세 이하,5-6시,307194.6
201903,여성,79세 이하,7-8시,369698.03
201903,여성,80세 이상,1-2시,191051.65
201903,여성,80세 이상,11-12시,435062.25
201903,여성,80세 이상,13-14시,468825.46
201903,여성,80세 이상,15-16시,474500.32
201903,여성,80세 이상,17-18시,442213.98
201903,여성,80세 이상,21-22시,393242.04
201903,여성,80세 이상,23-24시,286498.8
201903,여성,80세 이상,3-4시,193807.45
201903,여성,80세 이상,5-6시,205394.31
201903,여성,80세 이상,7-8시,252008.68
201904,남성,10세 미만,19-20시,1018180.81
201904,남성,10세 미만,9-10시,796253.4
201904,남성,19세 이하,19-20시,1199358.55
201904,남성,19세 이하,9-10시,939664.78
201904,남성,29세 이하,1-2시,926620.59
201904,남성,29세 이하,11-12시,1300541.24
201904,남성,29세 이하,13-14시,1353668.38
201904,남성,29세 이하,15-16시,1382148.15
201904,남성,29세 이하,17-18시,1361146.18
201904,남성,29세 이하,21-22시,1340107.1
201904,남성,29세 이하,23-24시,1107160.55
201904,남성,29세 이하,3-4시,900901.92
201904,남성,29세 이하,5-6시,900342.78
201904,남성,29세 이하,7-8시,1011477.85
201904,남성,39세 이하,19-20시,1652141.25
201904,남성,39세 이하,9-10시,1591930.09
201904,남성,49세 이하,1-2시,1112807.65
201904,남성,49세 이하,11-12시,2390049.39
201904,남성,49세 이하,13-14시,2465050.83
201904,남성,49세 이하,15-16시,2448443.78
201904,남성,49세 이하,17-18시,2289528.48
201904,남성,49세 이하,21-22시,1999066.28
201904,남성,49세 이하,23-24시,1498865.93
201904,남성,49세 이하,3-4시,1095680.88
201904,남성,49세 이하,5-6시,1153822.21
201904,남성,49세 이하,7-8시,1602048.51
201904,남성,59세 이하,19-20시,2271304.95
201904,남성,59세 이하,9-10시,2343828.72
201904,남성,69세 이하,1-2시,673616.56
201904,남성,69세 이하,11-12시,1551611.45
201904,남성,69세 이하,13-14시,1570575.9
201904,남성,69세 이하,15-16시,1560532.95
201904,남성,69세 이하,17-18시,1460277.93
201904,남성,69세 이하,21-22시,1212108.68
201904,남성,69세 이하,23-24시,909097.32
201904,남성,69세 이하,3-4시,674872.48
201904,남성,69세 이하,5-6시,744339.4
201904,남성,69세 이하,7-8시,1055693.68
201904,남성,79세 이하,19-20시,519035.35
201904,남성,79세 이하,9-10시,519202.89
201904,남성,80세 이상,19-20시,197929.16
201904,남성,80세 이상,9-10시,197994.09
201904,여성,10세 미만,19-20시,1010988.1
201904,여성,10세 미만,9-10시,774504.82
201904,여성,19세 이하,19-20시,1120241.64
201904,여성,19세 이하,9-10시,860746.36
201904,여성,29세 이하,1-2시,843745.77
201904,여성,29세 이하,11-12시,1221477.26
201904,여성,29세 이하,13-14시,1297056.42
201904,여성,29세 이하,15-16시,1340858.62
201904,여성,29세 이하,17-18시,1340967.16
201904,여성,29세 이하,21-22시,1305555.13
201904,여성,29세 이하,23-24시,1026424.21
201904,여성,29세 이하,3-4시,832410.6
201904,여성,29세 이하,5-6시,837873.94
201904,여성,29세 이하,7-8시,930169.03
201904,여성,39세 이하,19-20시,1517838.75
201904,여성,39세 이하,9-10시,1331222.74
201904,여성,49세 이하,1-2시,825492.25
201904,여성,49세 이하,11-12시,1976034.19
201904,여성,49세 이하,13-14시,2094152.63
201904,여성,49세 이하,15-16시,2097914.09
201904,여성,49세 이하,17-18시,1973847.3
201904,여성,49세 이하,21-22시,1736168.04
201904,여성,49세 이하,23-24시,1210276.4
201904,여성,49세 이하,3-4시,827368.45
201904,여성,49세 이하,5-6시,866156.39
201904,여성,49세 이하,7-8시,1115086.15
201904,여성,59세 이하,19-20시,1921637.47
201904,여성,59세 이하,9-10시,1819374.37
201904,여성,69세 이하,1-2시,628206.21
201904,여성,69세 이하,11-12시,1360879.68
201904,여성,69세 이하,13-14시,1412919.1
201904,여성,69세 이하,15-16시,1408014.02
201904,여성,69세 이하,17-18시,1307906.89
201904,여성,69세 이하,21-22시,1125201.05
201904,여성,69세 이하,23-24시,846966.32
201904,여성,69세 이하,3-4시,633910.83
201904,여성,69세 이하,5-6시,696210.23
201904,여성,69세 이하,7-8시,906166.81
201904,여성,79세 이하,19-20시,606015.89
201904,여성,79세 이하,9-10시,554943.01
201904,여성,80세 이상,19-20시,423897.58
201904,여성,80세 이상,9-10시,386533.95
201905,남성,10세 미만,1-2시,648056.83
201905,남성,10세 미만,11-12시,1041156.75
201905,남성,10세 미만,13-14시,1116366.79
201905,남성,10세 미만,15-16시,1157402.74
201905,남성,10세 미만,17-18시,1193364.25
201905,남성,10세 미만,21-22시,1134167.55
201905,남성,10세 미만,23-24시,850111.96
201905,남성,10세 미만,3-4시,648748.49
201905,남성,10세 미만,5-6시,650299.2
201905,남성,10세 미만,7-8시,742507.42
201905,남성,19세 이하,1-2시,771130.76
201905,남성,19세 이하,11-12시,1232110.95
201905,남성,19세 이하,13-14시,1320680.44
201905,남성,19세 이하,15-16시,1368584.71
201905,남성,19세 이하,17-18시,1410050.9
201905,남성,19세 이하,21-22시,1339623.34
201905,남성,19세 이하,23-24시,1007262.2
201905,남성,19세 이하,3-4시,771963.9
201905,남성,19세 이하,5-6시,773789.68
201905,남성,19세 이하,7-8시,881687.54
201905,남성,29세 이하,19-20시,1437348.24
201905,남성,29세 이하,9-10시,1266246.23
201905,남성,39세 이하,1-2시,1065007.33
201905,남성,39세 이하,11-12시,1799296.5
201905,남성,39세 이하,13-14시,1871753.89
201905,남성,39세 이하,15-16시,1879481.25
201905,남성,39세 이하,17-18시,1805695.41
201905,남성,39세 이하,21-22시,1658222.89
201905,남성,39세 이하,23-24시,1314869.21
201905,남성,39세 이하,3-4시,1056102.45
201905,남성,39세 이하,5-6시,1087350.15
201905,남성,39세 이하,7-8시,1316301.81
201905,남성,49세 이하,19-20시,2268192.15
201905,남성,49세 이하,9-10시,2227836.7
201905,남성,59세 이하,1-2시,1162225.56
201905,남성,59세 이하,11-12시,2565412.67
201905,남성,59세 이하,13-14시,2641884.22
201905,남성,59세 이하,15-16시,2635181.68
201905,남성,59세 이하,17-18시,2490093.05
201905,남성,59세 이하,21-22시,2133743.47
201905,남성,59세 이하,23-24시,1572908.35
201905,남성,59세 이하,3-4시,1150811.36
201905,남성,59세 이하,5-6시,1246920.58
201905,남성,59세 이하,7-8시,1798201.01
201905,남성,69세 이하,19-20시,1338633.57
201905,남성,69세 이하,9-10시,1358333.94
201905,남성,79세 이하,1-2시,245156.37
201905,남성,79세 이하,11-12시,592259.93
201905,남성,79세 이하,13-14시,608590.2
201905,남성,79세 이하,15-16시,605220.89
201905,남성,79세 이하,17-18시,564416.46
201905,남성,79세 이하,21-22시,486778.91
201905,남성,79세 이하,23-24시,353924.21
201905,남성,79세 이하,3-4시,251014.22
201905,남성,79세 이하,5-6시,281074.89
201905,남성,79세 이하,7-8시,379085.46
201905,남성,80세 이상,1-2시,93141.17
201905,남성,80세 이상,11-12시,225954.04
201905,남성,80세 이상,13-14시,232201.55
201905,남성,80세 이상,15-16시,230910.66
201905,남성,80세 이상,17-18시,215286.8
201905,남성,80세 이상,21-22시,185600.38
201905,남성,80세 이상,23-24시,134766.9
201905,남성,80세 이상,3-4시,95381.72
201905,남성,80세 이상,5-6시,106882.86
201905,남성,80세 이상,7-8시,144386.91
201905,여성,10세 미만,1-2시,597507.21
201905,여성,10세 미만,11-12시,999383.12
201905,여성,10세 미만,13-14시,1089943.73
201905,여성,10세 미만,15-16시,1147136.18
201905,여성,10세 미만,17-18시,1187489.11
201905,여성,10세 미만,21-22시,1106048.87
201905,여성,10세 미만,23-24시,810304.47
201905,여성,10세 미만,3-4시,600169.41
201905,여성,10세 미만,5-6시,603926.81
201905,여성,10세 미만,7-8시,698546.47
201905,여성,19세 이하,1-2시,672608.95
201905,여성,19세 이하,11-12시,1114758.57
201905,여성,19세 이하,13-14시,1214839.47
201905,여성,19세 이하,15-16시,1277480.87
201905,여성,19세 이하,17-18시,1320968.27
201905,여성,19세 이하,21-22시,1230076.91
201905,여성,19세 이하,23-24시,905633.78
201905,여성,19세 이하,3-4시,675532.57
201905,여성,19세 이하,5-6시,679670.96
201905,여성,19세 이하,7-8시,783500.74
201905,여성,29세 이하,19-20시,1430810.02
201905,여성,29세 이하,9-10시,1161783.44
201905,여성,39세 이하,1-2시,941668.19
201905,여성,39세 이하,11-12시,1654065.26
